TEXT	SENTI
木板隔音差，床旁的置物空間可以舖防滑墊減少聲音。欠缺某些款式的手機充電器。	0
民宿老闆娘非常熱情❤️ 推薦很多地方跟提醒 早餐券配合的早餐都是當地特色食物 非常的棒💕	1
窗戶會因風大而有聲響	0
最喜歡中庭	1
毛巾會掉毛削	0
還好	1
照片上有陽台的房間能看到海 但低樓層的話 其實只看得到一點	0
早餐選擇性多樣，床舒服，很棒的飯店	1
早上還沒退房，就有清潔人員打開房門。 事後完全沒有人處理後續情況。感覺很糟。	0
稀飯有點冷掉了	0
包棟住宿期間有民宿主人的家人進出，若能事先告知或避免類似情形發生會更好	0
早餐餐具不乾淨，菜色少	0
早餐	1
早餐的餐廳太擁擠，人數控管可再加強，或者擴大早餐空間。房間衛浴排氣沒有做好。	0
价钱很高 但是房间中等而已	0
加1人入住，要加880台幣，但沒有床提供，相對所加價格太貴了，客服最初還說枕頭被都沒有加，只加錢	0
床單不乾淨 浴室玻璃是透明的 浴室對外窗簾不安全不隱密	0
停車場稍遠了一點	0
早餐不好吃	0
房間內外的隔音不好	0
房間整理得非常整齊乾淨。空間大小及售價以相同等級的飯店而言非常划算誘人。	1
沒有!	0
早餐好吃但太簡單	0
地點很好，離捷運站非常近，步行至信義區大約10分鐘。 床非常舒適，空間很寬敞	1
cp值高，當初下訂一晚1000，一人才500，也有可能是平日的關係 浴室很大間，非常滿意	1
接待處職員態度親切，我住位於七樓的三人房，床鋪舒適，西門站五號出口行兩分鐘就到。	1
舒適，安靜	1
隔音不大好…	0
還好	1
早餐待加強，SPA整潔環境有些髒！	0
溫泉排水和淋浴區的排水管是同一個，要排水時水會溢出來。	0
交通便利	1
住宿,房間都還蠻舒適了	1
價格合理，景色優美。而且房間還有提供電熱爐及電毯。 外面還有小桌子可供泡茶觀賞夜景覺得很棒! 重點是房東很親切!!!!!	1
電視畫質	0
無特別缺失	0
整潔	1
行李寄存管理鬆散 房间設施略舊	0
地點很方便 樓下就是便利商店	1
地理位置	1
如果廁所更有隱私一點會更好	0
車位有點小少	0
地址好 容易找	1
有樂器可以欣賞	1
溫泉很舒服，鱘龍魚料理很好吃👍🏻	1
灰塵有點多	0
地下室停車位充足	1
冷氣沒有非常冷 不確定是不是只有我住的這間房空調壞了	0
地點方便，價格便宜又乾淨! 背包客的好選擇💪	1
早餐好吃😋	1
有隻大蟑螂死在淋浴間的霧面天花板上，很可怕！	0
服務人員態度佳，零食飲料喝到飽	1
有停車位，早餐種類豐富，隔音良好。	1
早餐選擇較少，但平價可吃飽，床舒適溫暖，浴缸很舒服，還有按摩椅可以放鬆手腳	1
飯店門口是公車停靠位，不方便下行李;廁所太小°	0
早餐很好吃 床很好睡	1
每層樓沒冰箱稍可惜	0
員工有禮貌，環境清潔衛生，床鋪對我來說軟硬適中	1
房內附設的椅子雖很有設計感但是不太方便移動。	0
露天浴池不錯 適合帶小孩來	1
房間的裝潢與用品頗用心，床很舒服，隔音好，距離捷運站很近。	1
近捷運站	1
老闆很熱心回答我們的問題 主動關心我們玩的如何 很不錯的老闆	1
環境整潔，人員有禮貌	1
床很大，早餐不錯	1
空調控制失效，早餐一般，厠門開關煩惱，地窖房間手機數據網路接觸不良	0
房間有浴缸， 環境乾淨， 早餐不錯吃	1
房間並沒有打掃的很乾淨塵埃很多，入住時浴室很濕	0
無	0
停車場老舊髒亂，房間是舊房重新拉皮…	0
整體乾淨,房間視野遼闊	1
地毯有點髒	0
房間有些異味	0
一樓有餅乾咖啡冰淇淋 早餐也不錯ㄔ有媽媽的味道	1
窗戶的紗窗有一個小破洞！	0
整體看起來很舒服、清潔。	1
吹風機要插在浴室抽屜才能用，不方便	0
冷氣太舊了，也因為房間太大的關係一直吹不涼	0
房間空間還不錯	1
沒有	0
床舒服，环境还不错，如果退房时间可以适当延时一到两个小时就好了。	1
地點方便	1
有浴缸🛁會更棒！！ 電梯有點吵，有人在外面搭電梯在房間睡覺都可以聽到。	0
乾淨	1
煙味有點重，房間應該加強清潔	0
無	0
有大床睡好舒服	1
大致上住進去開始就都很滿意 冷氣很涼👍🏻燈光設備也不錯～早餐蠻豐富很好吃哦！！	1
停車位太少	0
無可挑剔	0
早餐在豐富一點會更好。	0
地點太好了	1
位置好找又方便	1
無	0
隔音效果差	0
停場車的指示不明確	0
隔音差,空調聲音太大	0
對待客人的態度極差，不會想再去住。	0
位於花蓮市區 房間相當整潔 重點是老闆十分重視房客需求 令人感到非常放心	1
房間很大採光明亮、木質地板質感很好 居住環境很安靜，我和家人們都滿意 老板娘很熱心還提供廚房與泡麵真貼心!	1
405房間電視下方的隱藏燈光條無法關閉 ，影響睡眠 只能自己拿東西擋住	0
早餐是肯徳基餐卷，對老人家來說，是太不適合，差，很差	1
餐點	1
早餐可以再豐富一點就好了	0
Check out員工服務態度極差	0
便宜	1
乾淨便宜	1
地方整潔	1
價格與服務	1
餐飲好吃，服務人員很親切...小朋友睡得很好...請問枕頭是哪個牌子的呢？	1
晚上坐在外面聊天就是要放鬆的老闆ㄧ直出察看說燈要那裏關那裏關的～出來看了很多次～感覺不是很好...	0
湖景還是最吸引人，早晨可在陽台看日出。浴室很大。	1
老闆人非常好，非常客氣，房間非常乾淨，床非常好躺（想知道床是哪個牌子）	1
早餐可以外帶相當方便！	1
早餐很好吃、地點還不錯	1
房間隔音效果太差，隔壁的對話一清二楚，影響睡眠	0
所有擺設很美，老闆及櫃檯都很親切，還貼心附上泡澡粉，附泡麵可當夜間宵夜，咖啡、小點心等等	1
無	0
服務人員的服務態度非常好 飯店也蠻時尚乾淨	1
地理位置超方便，環境也很乾淨，很新	1
寬敞明亮很氣派我喜歡 床也舒服	1
沒有	0
地點很方便，提供的東西很多	1
浴廁狹窄	0
空調	0
員工非常親切！ 套票行程也安排的很好， 這趟旅程感到很棒！	1
還有免治馬桶可使用，以為是來到了日本，台灣飯店很難得有耶!	1
地點好，對親子友善，交通便利，乾淨	1
沒有預留停車位，及沒有說明泊車要求的守則。	0
無。	0
就寢後（2300）與早上起床前（0700）有聽到小孩的吵鬧聲！	0
床不舒服，很窄的沙发，而且桌面有灰尘。几乎没隔音，第一天晚上，隔壁噪音极大，到凌晨一两点才消停。	0
靠近逢甲夜市	1
不能算有高檔設備，但親切的老闆跟面海的景觀已經非常超值	0
沒有不喜歡的地方	0
貼心的小服務	1
早餐簡單、床墊稍軟！	0
房間乾淨且舒服.民宿做的早餐很好吃!老闆很友善,我們抵達的那時就翻開地圖介紹並圈出好吃的店.	1
簡單 乾淨	1
離台北火車站不算遠	1
地點好，交通便利	1
早餐品種豐富，各種麵包味道正點	1
床很大	1
地點離夜市很近走路就可到達 車子直接停地下停車場,很方便 飯店服務人員很客氣且服務周到	1
下午茶有驚喜到還不錯!	1
寢具舒適	1
Ok	0
早餐都很豐富吃的很飽	1
佈置的很溫馨 管理員人很好	1
電視聲音一下有一下無	0
原有先預訂澡盆,但當天未準備,還要親自至櫃檯在詢問,櫃檯人員回覆已準備也放進房了,但實際沒有	0
早餐很豐富，房間很大，床很舒服	1
早餐很棒，床夠大夠舒服。晚上自費的餐點也不錯。	1
一開始電視不能看，後來沒熱水。	0
地點在捷運出口，房間舒適寬敞乾淨。	1
房间有点小，也许在市中心都是这样吧	0
看有免費WIFI選擇這間，結果沒有得用。	0
環境還不錯，樓下就是夜市很方便	1
客服有煙味，但反應後有用空氣清凈機處理，就沒有煙味了	0
無線網路信號不好	0
還算乾淨舒適	1
男性澡堂設備衛生待加強	0
大廳相當精緻可愛令人驚豔，服務人員非常友善，盥洗用品都有自己的品牌設計風格 很讓人印象深刻	1
房間太擠迫！雙人房沒有地方開旅行喼！和網上圖片不附合☹️☹️	0
洗澡熱水,希望洗澡熱水能夠房間獨立供給。	0
早餐還不錯 床也OK 地點也不錯	1
民宿主人非常熱情， 處處都有巧思， 很貼心， 房間乾淨舒適， 超級推薦❤️	1
空調有煙味，走道還有人抽煙	0
三溫暖設備狹隘沒有裸湯池	0
空間真的有點小，尤其是馬桶真的有點小，比較胖的朋友可能會不太舒服	0
交通便利 床很舒服	1
房間寬敞明亮，設備完善。早餐還算豐盛。走到羅東夜市只要3分鐘。	1
早餐地點的服務人員不足...	0
沒有	0
乾淨 舒適	1
服務親切	1
房間寬敞還有沙發組、衛浴設備乾濕分離、簡單乾淨。這樣的環境又便宜價格讓人覺得滿意。	1
沒付早餐	1
床很舒服	1
整個空間都非常舒適老闆人也很好歐！	1
早餐用餐人多	0
十分舒適，民宿主人很貼心，早餐很好吃	1
酒店位置方便，最喜歡每天的早餐，精緻。員工都有禮，check in 和check out 手續也簡便。	1
隔音稍微不好	0
公共空間環境很好，讓人感覺很放鬆，廚房也很乾淨	1
隔音稍差，一直聽到樓下門按密碼的聲音	0
整體感覺還不錯 第一次住這種不是平面的汽車旅館 感覺很特別	1
深夜隔壁講話吵雜聲聽的很清楚，隔音效果差~	0
房間對望窗景緻被大樓遮住不甚好	0
房間空間確實有點小，一個人住比較適合	0
浴缸內有沙	0
早餐種類可更多 烤麵包機可改隧道式	0
服務很好，乾淨	1
希望浴室窗戶能加裝窗簾	0
早餐味道差選擇少，餐廳坐位不舒適，房間冷氣非常吵。	0
有免費使用的洗衣設備	1
地理位置佳，員工服務好	1
房間很小，不能將兩個行李打開及放置好。	0
環境可以但房太小	1
服務人員非常親切，客房舒適乾淨， 入住一樓有免費飲料吧小點及自行車代步	1
整體都很好 就床太軟  睡的腰痛  呵	1
忘記帶拖鞋，好像也沒提供室內拖的服務	0
早餐服務人員很親切，有帶小朋友用餐，會注意提供沙發座	1
乾淨	1
服務挺好的	1
隔音有稍差，早上家庭房小孩很大聲	0
地點佳，離羅東夜市近	1
離捷運超近很方便	1
環境清幽  房間乾淨舒適	1
服務態度	0
無	0
無	0
房間及浴室很大，有大浴缸，停車方便，很安靜	1
大致上都不錯哦	1
走道隔音不太好，廁所衛生紙位置很容易讓人扭到腰....	0
親切的服務態度	1
我希望可以有暖氣,那天睡到最後很冷	0
老闆娘很會聊天，房間很乾淨舒適，很安靜沒任何雜音	1
房間無法調整冷氣溫度，早餐不如5星級飯店該有預期。	0
搭船來的可以住這，非常的近	1
浴缸好 有書枱	1
淋浴間花灑高度過低，蓮蓬頭又無法高掛，看來功能多實際很難用很雞肋的設計	0
價錢上感覺很物超所值，因為不追求奢侈豪華的高檔住宿的話這裡是不錯的首選~~	1
無	0
4人房太小了，早餐太差了	0
房間很乾淨，桌子還附一個化妝鏡👍	1
飯店附近工程施工的粉塵飄揚 電視節目選擇少	0
選到沒有窗戶的房間	0
隔音	0
第一天忘了在房間放拖鞋 停車場有點令人害怕	0
服務人員很讚 飯店乾凈、舒適 交通方便	1
因為在馬路旁，住到靠馬路的房間會聽到車聲。 洗澡的地方空間較小。	0
位置非常棒	1
充电桩不适用，要自备旅游插坐。	0
五樓雙人房型空間不大！	0
地點幽靜 擺設漂亮	1
自助的模式很方便，房間乾淨整齊，床軟硬適中，洗澡水壓強水也夠熱，地理位置極方便	1
好的	1
白天的櫃台值班 人員態度非常親切，服務良好。 走廊與咖啡交誼廳明亮而氣氛令人愉悅。 房間內插座足夠。	1
床有點硬	0
有免費單車	1
早餐很好，菜色很豐富	1
落地窗打開就聽到海浪拍打的聲音	1
床偏硬、棉被也很薄。沒有機車停車位。早上被附近施工聲音吵醒。	0
房間太小	0
床不舒適 車位不保證有	0
淋浴間會滲水出地板，房間和浴室沒有分割，洗完澡要穿衣服時很尷尬！	0
整體來說ok。	1
提前一天與民宿先連絡，停車，搭船，代步工具，以及行程規劃，老闆都可以幫你處理到好，而且價格有一些優惠喔！	1
早餐不錯...房間乾淨床好睡	1
早餐超級豐富，應有盡有!!  一出門就是嘉義文化路夜市，盡享地利之便!! 房間舒適乾淨，符合期待!!	1
環境很乾淨，很適合遊客入住。＼(^o^)／	1
早餐是外買的，口味很好，配甜甜的古早紅茶。床是新的，高級的，很舒服。	1
床太軟~~~	0
隔音差	0
員工服務態度不錯	1
隔音真的不是很好 隔壁的一翻身撞到牆以為地震呢 整面牆在震動	0
附近有公園	1
這次住宿安排靠近市民高架這側，嘈雜聲明顯變大但仍能忍受	0
冷氣聲音稍大一點，還可接受	0
有煙味	0
交通便利, 設施新, 乾淨, 設想頗貼心  備品好, 吹風機好	1
徙步就能到附近幾個景點。員工親切	1
床硬枕頭軟，蚊子大軍釘我整晚，電視裡有2/3是大陸頻道，我還以為住大陸酒店	0
建議搭乘交通工具，旅館沒附停車場	0
床鋪小 在機房旁聲音影響睡眠	0
廁所無水，無水洗水，浪費我們的時間等待收修，最后都失敗，沒有水冲廁。	0
房間稍小，浴室洗完一地水，很濕，無區隔	0
